node_id,x,y
10080,966526.366627456,27293684.08053516
10081,966532.8733019647,27293663.56442813
10082,966539.3799764735,27293643.048321094
10083,966545.8866509823,27293622.532214064
10084,966552.393325491,27293602.01610703
10085,966544.67781766,27293733.74208
10086,966550.3320481165,27293713.018766683
10087,966556.118137017,27293692.331698343
10088,966561.9545374252,27293671.658694416
10089,966567.7909378326,27293650.985690493
10090,966573.6273382402,27293630.31268657
10091,966579.4637386488,27293609.639682643
10092,966524.5077489533,27293728.198141333
10093,966530.1790001482,27293707.45298931
10094,966536.2837973097,27293686.830922883
10095,966542.5670471183,27293666.2625169
10096,966548.8502969266,27293645.6941109
10097,966555.133546735,27293625.125704907
10098,966561.4167965434,27293604.557298895
10099,966534.5927833067,27293730.970110666
10100,966540.2555241325,27293710.235878002
10101,966546.2009671635,27293689.58131062
10102,966552.2607922718,27293668.960605655
10103,966558.3206173796,27293648.339900695
10104,966564.3804424874,27293627.719195742
10105,966570.4402675962,27293607.098490775
10106,966514.2,27295655.1
10107,966515.6422089615,27295630.019134335
10108,966517.084417923,27295604.938268665
10109,966572.7,27295668.9
10110,966578.4666666669,27295640.933333334
10111,966584.2333333339,27295612.966666665
10112,966543.45,27295662.0
10113,966547.0544378159,27295635.47623381
10114,966550.6588756318,27295608.95246762
10115,966508.52763197,27293749.4764
10116,966523.491929805,27293753.29963
10117,966538.45622764,27293757.12286
10118,966519.8627717202,27293739.78113934
10119,966532.2010925759,27293744.433635756
10120,966530.7569763693,27293736.521260563
10121,966507.22342376,27295679.463698
10122,966559.4,27295699.9
10123,966533.3117119501,27295689.68184882
10124,966505.42077468,27291435.671854
10125,966531.3309654916,27291450.993222836
10126,966557.2411564465,27291466.314591434
10127,966583.1513474007,27291481.635960028
10128,966609.0615383801,27291496.95732858
10129,966644.7,27291518.3
10130,966634.7925554947,27291535.34612584
10131,966616.4,27291562.5
10132,966653.7,27291585.7
10133,966642.1,27291607.5
10134,966670.7500000005,27291624.55
10135,966699.4,27291641.6
10136,966718.0000000008,27291610.750000004
10137,966736.6,27291579.9
10138,966764.2666666658,27291598.533333335
10139,966791.9333333322,27291617.166666668
10140,966819.6,27291635.8
10141,966816.4,27291648.0
10142,966809.25,27291540.63
10143,966808.0,27291519.58
10144,966772.7,27291493.7
10145,966789.5403637451,27291466.044442
10146,966756.283451624,27291447.82787301
10147,966741.09,27291477.49
10148,966730.0403360566,27291472.657962814
10149,966717.53,27291489.11
10150,966689.8850000004,27291476.23
10151,966662.24,27291463.35
10152,966647.9,27291488.6
10153,966621.6476023281,27291474.244323503
10154,966595.395204655,27291459.888647005
10155,966569.2136028834,27291445.404995263
10156,966543.1376991275,27291430.731685676
10157,966517.16646905,27291415.873387
10158,966667.6379534272,27291499.653358683
10159,966660.3139969858,27291527.70178806
10160,966660.4143911764,27291554.43516984
10161,966681.29285134,27291574.448932935
10162,966688.1534765039,27291602.834090352
10163,966707.8928134299,27291577.811176863
10164,966731.453422853,27291550.829988707
10165,966760.3479163147,27291562.592883557
10166,966787.9268352365,27291578.858465478
10167,966814.906787647,27291604.3444877
10168,966817.9622873877,27291582.71946378
10169,966813.7570359915,27291561.59570407
10170,966785.5437604506,27291540.478799082
10171,966761.6346683144,27291530.83428777
10172,966739.9968534681,27291518.82373004
10173,966752.6078425274,27291499.50439841
10174,966734.4820099543,27291494.45805061
10175,966718.5348512629,27291508.900152694
10176,966693.6445538903,27291505.291546237
10177,966682.4435806487,27291528.475924604
10178,966696.6196241125,27291551.843179297
10179,966711.5954424386,27291529.725459177
10180,966513.9000000005,27294522.433333334
10181,966507.3999999996,27294496.26666667
10182,966500.9,27294470.1
10183,966547.0966779075,27294514.93937535
10184,966539.8473363208,27294489.47726666
10185,966532.59799464,27294464.015158
10186,966492.2,27294148.7
10187,966494.3579766905,27294180.2194124
10188,966496.5159533805,27294211.7388248
10189,966498.6739300711,27294243.2582372
10190,966500.831906761,27294274.7776496
10191,966502.98988348,27294306.297062
10192,966508.7882282033,27294337.864223376
10193,966514.5865730029,27294369.43138474
10194,966520.3849178018,27294400.9985461
10195,966526.3065898432,27294432.542555556
10196,966535.2306048515,27293775.750573996
10197,966532.0049820902,27293794.378287997
10198,966528.7793593289,27293813.006001998
10199,966525.5537365677,27293831.633716
10200,966522.3281138066,27293850.26143
10201,966519.1024910453,27293868.889144
10202,966515.876868284,27293887.516858
10203,966512.6512455225,27293906.144572
10204,966509.42562276,27293924.772286
10205,966506.2,27293943.4
10206,966504.7660534177,27293963.138145886
10207,966503.332106835,27293982.876291778
10208,966501.8981602525,27294002.614437666
10209,966500.46421367,27294022.352583554
10210,966499.0302670875,27294042.090729445
10211,966497.5963205049,27294061.828875333
10212,966496.1623739224,27294081.56702122
10213,966494.7284273398,27294101.30516711
10214,966493.29448077,27294121.043313
10215,966554.8634717327,27294449.8656593
10216,966553.8835540925,27294476.385752503
10217,966561.5365493047,27294500.72289304
10218,966568.9019168883,27294526.475057103
10219,966582.2980068306,27294557.001130797
10220,966584.9391052343,27294527.236334853
10221,966575.9552229813,27294501.206833094
10222,966568.7179858711,27294474.902781535
10223,966568.0258305867,27293722.645084076
10224,966579.9463219226,27293701.9690769
10225,966587.0808269716,27293685.293438844
10226,966591.4426727551,27293667.958359696
10227,966596.5979941902,27293650.26338747
10228,966601.486042089,27293632.986289743
10229,966606.2073139121,27293616.700323664
10230,966610.0989836586,27293600.90041307
10231,966613.3550572769,27293585.74104385
10232,966617.1741003236,27293571.370278854
10233,966621.6000543635,27293557.587350875
10234,966626.2031590098,27293544.339508392
10235,966630.625648589,27293531.130929478
10236,966635.8295582456,27293517.00889742
10237,966638.5915851672,27293502.053262204
10238,966640.3670464933,27293489.25437693
10239,966645.5513518074,27293476.720749013
10240,966648.6639107561,27293462.381526217
10241,966652.3563291472,27293449.53151001
10242,966657.1591827469,27293436.425634842
10243,966663.0083735622,27293424.427317884
10244,966667.5239859908,27293412.926632565
10245,966674.3682483777,27293402.847704437
10246,966681.845767082,27293391.727695394
10247,966687.0224191623,27293378.73833263
10248,966690.8710151421,27293366.64566254
10249,966693.6030971586,27293353.555181112
10250,966699.1440375141,27293341.777866676
10251,966706.4068628768,27293329.39132651
10252,966713.4487373824,27293314.915764473
10253,966721.0113253508,27293299.809614155
10254,966725.7118816795,27293285.18985156
10255,966734.4389683825,27293272.200312402
10256,966741.9997488132,27293256.066015724
10257,966754.4796078834,27293247.113813818
10258,966760.8915519654,27293234.513900068
10259,966768.7551234732,27293221.999507554
10260,966775.9085375887,27293209.67600922
10261,966782.96651328,27293198.039034814
10262,966788.332644316,27293187.105582662
10263,966797.5238292534,27293184.20374396
10264,966801.161451257,27293176.06176071
10265,966802.4599551609,27293168.61912569
10266,966803.8085627782,27293162.482195187
10267,966803.3794396075,27293156.297013797
10268,966804.7099336504,27293150.050121505
10269,966806.523711575,27293143.54096651
10270,966808.9880707456,27293137.664563872
10271,966812.9360400271,27293132.426934168
10272,966817.4595792715,27293127.80632677
10273,966822.0166512354,27293122.64435578
10274,966824.316889799,27293116.3222709
10275,966825.9045837004,27293110.733674232
10276,966824.7510205883,27293105.252328403
10277,966823.625891094,27293098.999869194
10278,966822.1443363891,27293092.904337652
10279,966820.5038358945,27293086.767413046
10280,966818.8572000918,27293080.603782207
10281,966817.3746534075,27293073.862829328
10282,966814.4191833701,27293068.06002541
10283,966811.0736670295,27293063.259213887
10284,966806.3691239745,27293059.965607423
10285,966800.8228686939,27293056.55354054
10286,966796.3987114463,27293051.852938656
10287,966794.1078808896,27293057.678531114
10288,966791.6812340748,27293063.956975367
10289,966789.7290214163,27293070.493534695
10290,966786.8908473051,27293077.29316657
10291,966783.1028322568,27293084.134360667
10292,966778.668471935,27293091.137267098
10293,966774.1227656879,27293098.383432657
10294,966769.4561379051,27293105.890674405
10295,966764.9864068722,27293114.464658186
10296,966760.853126967,27293124.8208921
10297,966757.873490621,27293137.55915914
10298,966759.3293950433,27293148.83804853
10299,966753.6627823166,27293161.108527873
10300,966752.1674196923,27293176.02300752
10301,966744.0890351553,27293189.171375107
10302,966738.2192940571,27293205.358137686
10303,966732.1550547987,27293221.977360513
10304,966727.4384540325,27293239.410726685
10305,966721.68646313,27293256.07417537
10306,966714.4187729514,27293272.188776653
10307,966707.5113314056,27293288.773760647
10308,966703.8604520013,27293303.663451325
10309,966696.0560550471,27293316.629738614
10310,966689.9146041136,27293330.45224039
10311,966684.2955349542,27293342.63037778
10312,966675.9431222348,27293348.991664015
10313,966672.3963205351,27293357.7410112
10314,966668.4786693394,27293368.149146482
10315,966665.2350325485,27293377.882649265
10316,966666.6486672901,27293389.614321813
10317,966661.1540913098,27293402.165992882
10318,966656.0510706712,27293415.2283723
10319,966651.0837790366,27293428.13901941
10320,966648.0816111473,27293440.28676829
10321,966643.0061425375,27293451.50843786
10322,966638.9197380878,27293464.969677426
10323,966634.5533833501,27293478.1506816
10324,966630.1394316268,27293491.9825482
10325,966626.3582599894,27293505.892819107
10326,966622.1204307332,27293519.37824095
10327,966617.4166619338,27293532.96513711
10328,966612.7697734766,27293546.68657565
10329,966607.9996931558,27293560.671054415
10330,966603.4177504315,27293575.150135368
10331,966599.6844135271,27293590.384399526
10332,966595.7358420898,27293606.73157322
10333,966591.013378776,27293624.547876205
10334,966585.7371434777,27293642.991313126
10335,966580.3549136708,27293662.202902395
10336,966575.1070398313,27293682.570383772
10337,966567.8852733568,27293701.635574687
10338,966525.044619342,27294250.548571743
10339,966534.8381542348,27294225.525321174
10340,966534.1850668925,27294200.42377583
10341,966534.4086121488,27294174.009889305
10342,966533.4832187496,27294147.840102017
10343,966529.657176356,27294121.985152952
10344,966524.6955932056,27294095.882658873
10345,966516.8212277747,27294068.24084815
10346,966509.3000910479,27294093.1295475
10347,966511.1603031381,27294115.158628784
10348,966513.4980065069,27294139.62344278
10349,966515.6616442417,27294165.995056
10350,966517.1854405205,27294193.93740178
10351,966518.4050937123,27294222.595667094
10352,966744.2234283624,27293236.228989787
10353,966755.6747947043,27293224.616353396
10354,966761.6747884656,27293212.286944382
10355,966768.2379715238,27293199.813257992
10356,966774.508731768,27293187.11872024
10357,966783.6447482473,27293178.382011577
10358,966792.5130348046,27293176.630868774
10359,966795.6885672568,27293168.97228273
10360,966798.2934418174,27293161.52664417
10361,966797.4363151732,27293153.44523783
10362,966800.3766312401,27293146.94281002
10363,966801.831704555,27293140.121639747
10364,966805.2157966951,27293133.798684888
10365,966809.4999783087,27293128.18438242
10366,966814.09210726,27293123.025144808
10367,966817.643093172,27293117.43730022
10368,966819.6156862217,27293110.733375914
10369,966819.5135661783,27293103.989952367
10370,966817.6541462685,27293098.25201177
10371,966816.1688228683,27293091.863626968
10372,966814.4818375723,27293085.413704317
10373,966812.7713407888,27293078.92846025
10374,966810.3991742688,27293072.952052537
10375,966807.4959706067,27293067.152309854
10376,966802.5133280046,27293063.69087212
10377,966797.6726963551,27293063.758836653
10378,966795.8941090864,27293070.363482308
10379,966793.8596031932,27293077.221658383
10380,966791.2118988122,27293084.04811863
10381,966787.2313402586,27293091.008745335
10382,966783.02116131,27293098.09155917
10383,966778.6507193415,27293105.506161325
10384,966774.3413086823,27293113.4665784
10385,966771.2722368464,27293122.69670868
10386,966769.8191491143,27293132.857581764
10387,966770.2285115926,27293143.703798905
10388,966769.3621554938,27293155.42859227
10389,966766.2208257779,27293167.127887122
10390,966765.1348612343,27293179.447157715
10391,966758.9000947296,27293191.18700303
10392,966753.1452066978,27293204.637458935
10393,966747.1393606002,27293219.22411563
10394,966675.4618612229,27293379.063345555
10395,966681.8627876267,27293369.08547164
10396,966683.9970840479,27293356.01031678
10397,966678.8110834488,27293358.59534382
10398,966675.8179739519,27293366.978824116
10399,966776.3149719757,27293172.61452601
10400,966786.688996309,27293168.70916628
10401,966791.0756067267,27293160.968347352
10402,966789.4100183641,27293152.98888271
10403,966793.3355066327,27293145.160645816
10404,966796.9364314504,27293136.64513059
10405,966800.9235394544,27293129.83365926
10406,966805.4186075929,27293123.887956906
10407,966809.9482569322,27293118.27797
10408,966812.7786052466,27293111.89946851
10409,966814.0480297243,27293105.230823006
10410,966811.645944362,27293098.645162545
10411,966810.1735432417,27293091.582843006
10412,966807.6736099174,27293084.5229478
10413,966805.9605931337,27293078.01344088
10414,966802.864041787,27293070.900522403
10415,966799.8916932985,27293076.268525932
10416,966795.0081220805,27293090.845817387
10417,966791.4872918903,27293098.089946475
10418,966787.6812905888,27293105.259590432
10419,966783.8157203827,27293112.87940086
10420,966780.0369378066,27293120.220187604
10421,966779.5864404801,27293128.89695916
10422,966779.5387240627,27293138.675496217
10423,966781.005135274,27293148.80866742
10424,966779.7952429852,27293160.51172746
10425,966788.3934344213,27293139.516284868
10426,966793.1855466061,27293130.864946898
10427,966796.5788665778,27293123.574450463
10428,966800.6654403079,27293117.10831137
10429,966805.2299179466,27293112.297290586
10430,966806.0707694473,27293105.32060074
10431,966805.6484959197,27293097.81397668
10432,966804.681974893,27293090.344014537
10433,966800.7101846869,27293092.64075976
10434,966798.9681605443,27293099.40415498
10435,966796.7108550692,27293107.258981384
10436,966792.108206732,27293114.385565795
10437,966788.1154390444,27293122.576814875
10438,966786.6524403286,27293131.792309783
10439,966797.0935879933,27293081.717844687
10440,966798.5255816221,27293087.129419602
10441,966802.2487073863,27293083.302210737
10442,966489.3,27295716.0
10443,966534.93755239,27295736.484744
10444,966512.1187761307,27295726.242372144
10445,966482.8527632,27293921.84764
10446,966485.7055263942,27293902.69528
10447,966488.5582895911,27293883.54292
10448,966491.411052788,27293864.39056
10449,966494.2638159848,27293845.238199998
10450,966497.1165791819,27293826.085839998
10451,966499.969342379,27293806.93348
10452,966502.8221055757,27293787.78112
10453,966505.6748687725,27293768.62876
10454,966496.13919298,27293923.309963003
10455,966499.1783859585,27293904.419925995
10456,966502.2175789375,27293885.529889006
10457,966505.2567719168,27293866.639852002
10458,966508.2959648956,27293847.749814995
10459,966511.3351578745,27293828.859777994
10460,966514.374350854,27293809.969741
10461,966517.413543833,27293791.079704
10462,966520.4527368121,27293772.189667
10463,966482.54470954,27292008.249774
10464,966506.33345224,27291968.959832
10465,966500.551718575,27292018.9237395
10466,966523.29172612,27291978.789916
10467,966480.5,27292535.3
10468,966489.7999999999,27292521.0
10469,966499.1,27292506.7
10470,966508.3999999986,27292492.4
10471,966517.6999999996,27292478.1
10472,966527.0000000001,27292463.8
10473,966536.3,27292449.5
10474,966497.2750000005,27292552.325
10475,966506.8774361311,27292538.30193786
10476,966516.4798722612,27292524.278875723
10477,966526.0823083901,27292510.25581359
10478,966535.684744521,27292496.232751448
10479,966545.2871806636,27292482.209689334
10480,966554.8896168178,27292468.186627213
10481,966514.0499999991,27292569.35
10482,966521.478654195,27292559.040406797
10483,966528.9073083906,27292548.73081359
10484,966536.3359625859,27292538.421220392
10485,966543.7646167802,27292528.111627188
10486,966551.1932709758,27292517.802033976
10487,966558.6219251713,27292507.492440775
10488,966566.0505794031,27292497.182847604
10489,966573.4792336347,27292486.873254426
10490,966525.2333333328,27292580.700000003
10491,966532.8132055812,27292570.528875712
10492,966540.3930778299,27292560.357751437
10493,966547.9729500775,27292550.186627146
10494,966555.5528223251,27292540.01550286
10495,966563.1326945735,27292529.844378583
10496,966570.7125668215,27292519.673254296
10497,966578.2924391178,27292509.50213005
10498,966585.8723114143,27292499.3310058
10499,966530.8249999996,27292586.375
10500,966538.4804812932,27292576.273110196
10501,966546.1359625873,27292566.171220385
10502,966553.7914438798,27292556.06933058
10503,966561.4469251727,27292545.967440773
10504,966569.1024064658,27292535.865550958
10505,966576.7578877594,27292525.763661165
10506,966584.4133691066,27292515.661771398
10507,966592.0688504543,27292505.559881635
10508,966536.4166666673,27292592.05
10509,966544.147756978,27292582.017344646
10510,966551.8788472884,27292571.984689288
10511,966559.6099375981,27292561.952033937
10512,966567.3410279074,27292551.91937857
10513,966575.0721182175,27292541.886723217
10514,966582.8032085275,27292531.85406787
10515,966590.534298898,27292521.82141256
10516,966598.2653892683,27292511.78875725
10517,966542.0083333338,27292597.725
10518,966549.8150326755,27292587.761579107
10519,966557.6217320169,27292577.798158213
10520,966565.4284313578,27292567.83473733
10521,966573.2351306985,27292557.871316433
10522,966581.0418300394,27292547.907895546
10523,966588.8485293803,27292537.944474652
10524,966596.6552287878,27292527.981053814
10525,966604.4619281953,27292518.017632972
10526,966480.0,27293941.0
10527,966493.1,27293942.2
10528,966494.9600000002,27294438.080000002
10529,966489.0199999999,27294406.060000002
10530,966483.0800000004,27294374.04
10531,966477.1400000004,27294342.02
10532,966471.2,27294310.0
10533,966469.54,27294278.12
10534,966467.8799999998,27294246.240000002
10535,966466.2200000003,27294214.36
10536,966464.56,27294182.48
10537,966462.9,27294150.6
10538,966462.1,27294121.9
10539,966477.697240385,27294121.4716565
10540,966464.0888888893,27294101.799999997
10541,966466.0777777783,27294081.7
10542,966468.0666666671,27294061.599999998
10543,966470.0555555559,27294041.5
10544,966472.0444444447,27294021.4
10545,966474.0333333333,27294001.3
10546,966476.0222222222,27293981.2
10547,966478.0111111111,27293961.1
10548,966479.4086581146,27294101.55258356
10549,966481.1200758503,27294081.633510612
10550,966482.8314935858,27294061.714437664
10551,966484.5429113219,27294041.795364723
10552,966486.2543290573,27294021.87629178
10553,966487.9657467927,27294001.957218833
10554,966489.6771645286,27293982.038145885
10555,966491.3885822645,27293962.119072936
10556,966456.8,27295756.5
10557,966473.05,27295736.25
10558,966512.8,27295782.6
10559,966523.8687762623,27295759.542372033
10560,966484.8,27295769.55
10561,966498.459388099,27295747.89618609
10562,966444.96008594,27295779.131435
10563,966499.2,27295806.0
10564,966472.080043029,27295792.56571738
10565,966436.7,27291549.9
10566,966466.4105821141,27291567.379810747
10567,966496.1211642282,27291584.859621495
10568,966525.8317463434,27291602.339432243
10569,966555.542328459,27291619.819242988
10570,966585.2529105737,27291637.299053736
10571,966614.9634926884,27291654.778864484
10572,966644.6740748036,27291672.25867523
10573,966674.3846568997,27291689.738486007
10574,966485.133,27291469.394333337
10575,966460.9165,27291509.64716667
10576,966684.5347525589,27291662.702852715
10577,966709.492159089,27291684.056777105
10578,966731.3315789758,27291700.86573729
10579,966752.0935880125,27291713.90068338
10580,966772.2632420732,27291725.633700445
10581,966788.7128453732,27291737.77212883
10582,966806.7448047308,27291742.83187443
10583,966821.3093870194,27291760.152325388
10584,966835.1990296757,27291769.203421403
10585,966826.3434255136,27291741.02404866
10586,966821.6773347897,27291717.761820085
10587,966819.8416027238,27291690.69595108
10588,966812.0658658553,27291669.253906477
10589,966802.2129358001,27291646.646853995
10590,966785.5741218337,27291646.35036175
10591,966768.332623124,27291632.531314854
10592,966739.2318931739,27291637.551413238
10593,966717.6299983247,27291660.59347945
10594,966635.1113806067,27291633.62471482
10595,966619.7040777296,27291608.396787602
10596,966625.9222598635,27291590.651965503
10597,966601.6299418462,27291590.22530193
10598,966588.7782164791,27291565.992778305
10599,966596.7968031958,27291534.743955612
10600,966580.9238206994,27291508.710674573
10601,966548.6302110939,27291499.219955813
10602,966522.4874283762,27291474.14594253
10603,966507.6208620692,27291505.036855716
10604,966495.1336845937,27291540.813527543
10605,966518.7550051896,27291566.184123024
10606,966545.7736528353,27291579.39728423
10607,966575.3542141079,27291596.121159386
10608,966603.2452353992,27291619.568677727
10609,966797.6126360256,27291716.278238013
10610,966791.5451457152,27291691.13939075
10611,966785.697164654,27291669.702260382
10612,966762.2829955312,27291660.922622774
10613,966738.257975229,27291673.903990783
10614,966759.7572949185,27291689.299682137
10615,966774.091418074,27291707.140336405
10616,966564.4752815235,27291556.57738353
10617,966562.5531189058,27291527.84567608
10618,966532.9099399665,27291536.422418725
10619,966429.47,27295808.74
10620,966476.7,27295836.2
10621,966453.0849999997,27295822.47
10622,966421.0,27292285.9
10623,966452.8857142859,27292306.457142856
10624,966484.7714285719,27292327.014285713
10625,966516.6571428573,27292347.57142857
10626,966548.5428571426,27292368.12857143
10627,966580.428571428,27292388.685714286
10628,966612.3142857141,27292409.242857143
10629,966538.4371428576,27292085.697142854
10630,966518.8642857136,27292119.06428571
10631,966499.2914285712,27292152.43142857
10632,966479.7185714288,27292185.798571426
10633,966460.1457142864,27292219.165714286
10634,966440.5728571424,27292252.532857142
10635,966466.9611595278,27292275.11898865
10636,966498.007740413,27292296.25088726
10637,966530.4195022548,27292317.181434732
10638,966562.7324883287,27292337.844330955
10639,966588.3886333419,27292358.061685033
10640,966619.5484920907,27292373.104734503
10641,966649.9205154368,27292396.31191244
10642,966680.8637187884,27292416.30561917
10643,966710.2637780682,27292435.416006926
10644,966741.4893850461,27292457.514876485
10645,966774.8828541157,27292469.68955091
10646,966796.4040597628,27292489.953604754
10647,966818.7920555491,27292508.788129155
10648,966824.8789601349,27292482.871900026
10649,966807.3117641121,27292457.306222767
10650,966801.2051483308,27292421.21398478
10651,966792.7680533334,27292377.892648127
10652,966787.1820380114,27292326.663505178
10653,966781.4832134634,27292272.068655934
10654,966762.5906280704,27292227.820141196
10655,966709.2841862653,27292203.72086552
10656,966663.351701158,27292169.53785614
10657,966621.7740055501,27292148.85834389
10658,966603.7345529012,27292119.308759514
10659,966566.8192070795,27292110.313845485
10660,966540.1517044345,27292142.95945977
10661,966525.742665662,27292175.41994292
10662,966505.6442443042,27292208.76373406
10663,966485.7126131147,27292242.11059175
10664,966512.3475305032,27292264.689955175
10665,966544.5248974751,27292286.712885935
10666,966578.4099572238,27292307.765414543
10667,966613.5095167297,27292334.07867549
10668,966651.6044434898,27292357.440001383
10669,966678.220868897,27292380.9783326
10670,966712.5786337284,27292393.728383146
10671,966737.65037469,27292423.974873137
10672,966771.2793089387,27292437.393269517
10673,966756.6242068115,27292400.328660704
10674,966742.6376100506,27292360.406959713
10675,966736.937744643,27292313.890721347
10676,966718.9000291848,27292265.099600222
10677,966674.2125153864,27292241.76983608
10678,966642.7945885984,27292212.11994915
10679,966605.3349627994,27292186.61538599
10680,966573.9603091537,27292156.150489107
10681,966555.6074738003,27292197.160860945
10682,966533.2647058215,27292231.134722404
10683,966555.3992953441,27292256.10030636
10684,966589.264280783,27292272.82450361
10685,966623.2981312802,27292296.68993356
10686,966656.5301808508,27292321.541244283
10687,966696.836263185,27292348.06033169
10688,966693.7275530159,27292307.413735814
10689,966664.501511459,27292280.416978404
10690,966627.3137526657,27292253.875925485
10691,966587.677368594,27292228.13096746
10692,966412.0,27291589.3
10693,966424.3500000001,27291569.6
10694,966441.8222222219,27291606.733333334
10695,966454.116402168,27291587.056572028
10696,966471.6444444438,27291624.166666668
10697,966483.8828043356,27291604.51314404
10698,966501.4666666656,27291641.6
10699,966513.649206504,27291621.969716057
10700,966531.2888888883,27291659.033333335
10701,966543.4156086728,27291639.42628808
10702,966561.1111111109,27291676.46666667
10703,966573.1820108412,27291656.8828601
10704,966590.9333333328,27291693.900000002
10705,966602.9484130094,27291674.339432113
10706,966620.7555555546,27291711.333333336
10707,966632.7148151775,27291691.79600414
10708,966650.5777777768,27291728.76666667
10709,966662.4812173367,27291709.252576172
10710,966411.28127998,27291206.464108
10711,966425.724055905,27291179.307434
10712,966440.16683183,27291152.15076
10713,966463.36111197,27291238.117777
10714,966479.010555985,27291209.8738885
10715,966494.66,27291181.63
10716,966437.3502393422,27291222.24314771
10717,966452.374326145,27291194.580628462
10718,966467.3984129478,27291166.918109223
10719,966402.3,27292738.0
10720,966406.6000000001,27292724.200000003
10721,966410.9,27292710.4
10722,966413.7916666673,27292745.583333332
10723,966418.5916666668,27292731.837500002
10724,966423.391666666,27292718.09166667
10725,966425.2833333327,27292753.166666668
10726,966430.583333333,27292739.474999998
10727,966435.8833333334,27292725.783333335
10728,966436.775,27292760.75
10729,966442.5749999997,27292747.112500004
10730,966448.3749999997,27292733.475
10731,966448.2666666673,27292768.333333332
10732,966454.5666666673,27292754.750000004
10733,966460.8666666667,27292741.166666668
10734,966459.7583333327,27292775.916666668
10735,966466.5583333332,27292762.387500003
10736,966473.3583333333,27292748.858333334
10737,966471.25,27292783.5
10738,966478.5499999998,27292770.025000002
10739,966485.8500000001,27292756.55
10740,966482.7416666673,27292791.083333332
10741,966490.5416666673,27292777.662499998
10742,966498.3416666668,27292764.241666667
10743,966494.2333333327,27292798.666666668
10744,966502.5333333331,27292785.300000004
10745,966510.8333333334,27292771.933333334
10746,966505.725,27292806.25
10747,966514.5250000003,27292792.9375
10748,966523.3250000004,27292779.625
10749,966517.2166666673,27292813.833333332
10750,966526.5166666671,27292800.574999996
10751,966535.8166666667,27292787.316666666
10752,966528.7083333327,27292821.416666668
10753,966538.5083333334,27292808.212499995
10754,966548.308333334,27292795.008333333
10755,966399.5,27295851.44
10756,966414.485,27295830.09
10757,966447.30238682,27295878.774495
10758,966462.0011934072,27295857.487247497
10759,966423.4011934153,27295865.10724749
10760,966438.2430967061,27295843.788623743
10761,966398.36298443,27292325.018098
10762,966409.6814922139,27292305.459048785
10763,966430.7968437967,27292345.27265543
10764,966441.84127904,27292325.864898965
10765,966463.230703165,27292365.52721286
10766,966474.0010658678,27292346.270749133
10767,966495.6645625317,27292385.781770285
10768,966506.1608526937,27292366.676599305
10769,966528.0984218983,27292406.036327716
10770,966538.3206395201,27292387.08244949
10771,966560.532281265,27292426.290885143
10772,966570.4804263462,27292407.488299653
10773,966592.9661406333,27292446.54544257
10774,966602.6402131736,27292427.89414983
10775,966395.1,27291804.7
10776,966420.7499999992,27291820.150000002
10777,966446.4,27291835.6
10778,966432.184461177,27291860.232654016
10779,966417.968922354,27291884.865308028
10780,966403.75338346,27291909.497962
10781,966429.3984005698,27291924.363429647
10782,966455.0434177531,27291939.22889717
10783,966480.688434937,27291954.094364688
10784,966521.813105569,27291944.65247637
10785,966533.1000000001,27291928.700000003
10786,966590.2951287031,27291848.156560052
10787,966566.8975643524,27291834.728280026
10788,966543.5,27291821.3
10789,966559.0,27291795.1
10790,966526.5,27291779.05
10791,966494.0,27291763.0
10792,966478.5,27291785.0
10793,966449.9,27291771.3
10794,966421.3,27291757.6
10795,966408.2000000009,27291781.150000002
10796,966477.95373447,27291916.678396
10797,966485.502489653,27291902.585597336
10798,966493.0512448271,27291888.492798667
10799,966500.6,27291874.4
10800,966512.1999999998,27291882.750000004
10801,966523.8,27291891.1
10802,966517.2666666678,27291904.8
10803,966510.7333333351,27291918.5
10804,966504.2,27291932.2
10805,966491.0768672362,27291924.439198013
10806,966458.7027815777,27291916.75674021
10807,966467.5405724837,27291898.404159684
10808,966475.1910853637,27291880.704726018
10809,966489.0945085677,27291865.406863663
10810,966508.8532391905,27291867.651811898
10811,966526.7238446726,27291868.29965236
10812,966542.2286978215,27291882.96828156
10813,966546.0829550497,27291910.50609076
10814,966564.7017809366,27291893.76083728
10815,966568.5306716168,27291868.14515763
10816,966547.1915149112,27291853.50060505
10817,966525.5091586658,27291839.672540106
10818,966522.3176440734,27291809.854270227
10819,966502.049147914,27291790.88954345
10820,966487.4735122377,27291802.67200182
10821,966469.1894353136,27291804.875891183
10822,966446.3634106953,27291792.757958394
10823,966429.8693457742,27291805.35150523
10824,966457.0873698889,27291817.096403003
10825,966467.1369927098,27291838.960216515
10826,966460.7297326182,27291861.12836105
10827,966448.2855298735,27291882.32325958
10828,966440.7594204118,27291903.951343086
10829,966485.2622654036,27291847.49956232
10830,966507.9851797363,27291852.579118654
10831,966503.1267883583,27291831.63193937
10832,966498.9433531152,27291812.123107843
10833,966482.1628509321,27291823.88250751
10834,966381.26011589,27291948.211582
10835,966406.5812644548,27291963.221129745
10836,966431.9024128466,27291978.23067778
10837,966457.2235612401,27291993.24022581
10838,966380.8,27292253.9
10839,966400.4798182305,27292221.856815
10840,966420.1596364599,27292189.81363
10841,966439.8394546898,27292157.770445
10842,966459.5192729203,27292125.727259997
10843,966479.1990911502,27292093.684074998
